timestamp,open,high,low,close,volume
2025-08-06,214.6950,222.6500,213.7409,222.3100,54823045
2025-08-05,213.0500,216.3000,212.8700,213.7500,51505121
2025-08-04,217.4000,217.4400,211.4200,211.6500,77890146
2025-08-01,217.2100,220.4399,212.8000,214.7500,122258801
2025-07-31,235.7700,236.5300,231.4000,234.1100,104357263
2025-07-30,231.6400,231.8000,229.2900,230.1900,32993273
2025-07-29,234.1500,234.7200,230.3100,231.0100,33716220
2025-07-28,233.3500,234.2900,232.2500,232.7900,26300138
2025-07-25,232.2200,232.4800,231.1800,231.4400,28712095
2025-07-24,229.1700,236.0000,228.6400,232.2300,42902266
2025-07-23,228.4700,228.7900,227.0900,228.2900,28294852
2025-07-22,229.6800,230.0000,226.3500,227.4700,37483702
2025-07-21,225.8350,229.6900,225.6500,229.3000,40297556
2025-07-18,225.1400,226.4000,222.9800,226.1300,37833807
2025-07-17,223.3200,224.5000,222.5100,223.8800,31855831
2025-07-16,225.8750,226.1000,222.1800,223.1900,39535926
2025-07-15,226.2000,227.2700,225.4550,226.3500,34907294
2025-07-14,225.0700,226.6600,224.2400,225.6900,35702597
2025-07-11,223.5800,226.6799,222.3700,225.0200,50518307
2025-07-10,221.5500,222.7900,219.7000,222.2600,30370591
2025-07-09,221.0700,224.2900,220.4700,222.5400,38155121
2025-07-08,223.9150,224.0000,218.4300,219.3600,45691987
2025-07-07,223.0000,224.2900,222.3700,223.4700,36604139
2025-07-03,221.8200,224.0100,221.3600,223.4100,29632353
2025-07-02,219.7300,221.6000,219.0600,219.9200,30894178
2025-07-01,219.5000,221.8750,217.9300,220.4600,39256830
2025-06-30,223.5200,223.8200,219.1200,219.3900,58887780
2025-06-27,219.9200,223.3000,216.7400,223.3000,119217138
2025-06-26,213.1200,218.0350,212.0100,217.1200,50480814
2025-06-25,214.6150,216.0300,211.1100,211.9900,31755698
2025-06-24,212.1350,214.3400,211.0450,212.7700,38378757
2025-06-23,209.7900,210.3900,207.3101,208.4700,37311725
2025-06-20,214.6800,214.8900,208.2709,209.6900,75350733
2025-06-18,215.0900,217.9600,212.3400,212.5200,44360509
2025-06-17,215.1950,217.4100,214.5600,214.8200,32086262
2025-06-16,212.3100,217.0600,211.6000,216.1000,33284158
2025-06-13,209.9600,214.0500,209.6200,212.1000,29337763
2025-06-12,211.7800,213.5800,211.3300,213.2400,27639991
2025-06-11,217.4100,218.4000,212.8900,213.2000,39325981
2025-06-10,216.7800,217.6900,214.1500,217.6100,31303317
2025-06-09,214.7500,217.8500,212.8800,216.9800,38102502
2025-06-06,212.4000,213.8699,210.5000,213.5700,39832500
2025-06-05,209.5500,212.8100,207.5600,207.9100,51979243
2025-06-04,206.5500,208.1800,205.1800,207.2300,29915592
2025-06-03,207.1050,208.9469,205.0300,205.7100,33139121
2025-06-02,204.9800,207.0000,202.6800,206.6500,29113319
2025-05-30,204.8400,205.9900,201.6950,205.0100,51679406
2025-05-29,208.0250,208.8100,204.2300,205.7000,34700005
2025-05-28,205.9150,207.6600,204.4100,204.7200,28549753
2025-05-27,203.0850,206.6900,202.1900,206.0200,34892044
2025-05-23,198.9000,202.3700,197.8500,200.9900,33393545
2025-05-22,201.3800,205.7600,200.1600,203.1000,38938882
2025-05-21,201.6100,203.4550,200.0600,201.1200,42460924
2025-05-20,204.6280,205.5899,202.6500,204.0700,29470373
2025-05-19,201.6450,206.6200,201.2600,206.1600,34314810
2025-05-16,206.8500,206.8500,204.3740,205.5900,43318478
2025-05-15,206.4500,206.8800,202.6730,205.1700,64347317
2025-05-14,211.4500,211.9300,208.8500,210.2500,38492128
2025-05-13,211.0800,214.8400,210.1000,211.3700,56193682
2025-05-12,210.7100,211.6600,205.7500,208.6400,75205042
2025-05-09,193.3750,194.6900,191.1600,193.0600,29663143
2025-05-08,191.4300,194.3300,188.8200,192.0800,41043620
2025-05-07,185.5600,190.9900,185.0100,188.7100,44002926
