timestamp,open,high,low,close,volume
2025-09-24,510.3800,512.4800,506.9200,510.1500,13533711
2025-09-23,513.8000,514.5899,507.3100,509.2300,19799580
2025-09-22,515.5900,517.7400,512.5450,514.4500,20009314
2025-09-19,510.5600,519.3000,510.3100,517.9300,52474093
2025-09-18,511.4900,513.0700,507.6600,508.4500,18913696
2025-09-17,510.6200,511.2900,505.9300,510.0200,15816585
2025-09-16,516.8800,517.2300,508.6000,509.0400,19711922
2025-09-15,508.7900,515.4700,507.0000,515.3600,17143786
2025-09-12,506.6500,512.5500,503.8500,509.9000,23624884
2025-09-11,502.2500,503.1700,497.8800,501.0100,18881608
2025-09-10,502.9800,503.2299,496.7200,500.3700,21611816
2025-09-09,501.4300,502.2500,497.7000,498.4100,14410542
2025-09-08,498.1050,501.1950,495.0300,498.2000,16771015
2025-09-05,509.0700,511.9700,492.3700,495.0000,31994846
2025-09-04,504.3000,508.1500,503.1500,507.9700,15509486
2025-09-03,503.7900,507.7900,502.3200,505.3500,15995154
2025-09-02,500.4650,506.0000,496.8100,505.1200,18127995
2025-08-29,508.6600,509.6000,504.4915,506.6900,20961569
2025-08-28,507.0900,511.0900,505.5000,509.6400,18015593
2025-08-27,502.0000,507.2900,499.9000,506.7400,17277893
2025-08-26,504.3550,504.9778,498.5100,502.0400,30835709
2025-08-25,506.6300,508.1900,504.1200,504.2600,21638579
2025-08-22,504.2500,510.7300,502.4100,507.2300,24324161
2025-08-21,503.6900,507.6300,502.7201,504.2400,18443254
2025-08-20,509.8650,511.0000,504.4400,505.7200,27723025
2025-08-19,515.0000,515.1641,508.5500,509.7700,21481016
2025-08-18,521.5850,522.8200,514.0200,517.1000,23760583
2025-08-15,522.7700,526.1000,519.0800,520.1700,25213272
2025-08-14,522.5600,525.9499,520.1400,522.4800,20269074
2025-08-13,532.1100,532.7000,519.3700,520.5800,19619160
2025-08-12,523.7500,530.9800,522.7000,529.2400,18688921
2025-08-11,522.3000,527.5900,519.7200,521.7700,20194372
2025-08-08,522.6000,524.6600,519.4100,522.0400,15531009
2025-08-07,526.8000,528.0900,517.5511,520.8400,16079144
2025-08-06,530.9000,531.7000,524.0300,524.9400,21355702
2025-08-05,537.1800,537.3000,527.2400,527.7500,19171569
2025-08-04,528.2700,538.2500,528.1300,535.6400,25349004
2025-08-01,535.0000,535.8000,520.8600,524.1100,28977628
2025-07-31,555.2250,555.4500,531.9000,533.5000,51617326
2025-07-30,515.1700,515.9500,509.4350,513.2400,26380434
2025-07-29,515.5300,517.6200,511.5600,512.5700,16469235
2025-07-28,514.0800,515.0000,510.1200,512.5000,14308027
2025-07-25,512.4650,518.2900,510.3592,513.7100,19125699
2025-07-24,508.7700,513.6700,507.3000,510.8800,16107000
2025-07-23,506.7500,506.7900,500.7000,505.8700,16396585
2025-07-22,510.9700,511.2000,505.2700,505.2700,13868644
2025-07-21,506.7050,512.0900,505.5500,510.0600,14066805
2025-07-18,514.4800,514.6400,507.4300,510.0500,21209666
2025-07-17,505.6800,513.3700,505.6200,511.7000,17503129
2025-07-16,505.1800,506.7200,501.8900,505.6200,15154374
2025-07-15,503.0200,508.3000,502.7900,505.8200,14927202
2025-07-14,501.5150,503.9700,501.0300,503.0200,12058848
2025-07-11,498.4700,505.0300,497.7950,503.3200,16459512
2025-07-10,503.0500,504.4400,497.7500,501.4800,16498740
2025-07-09,500.3000,506.7800,499.7400,503.5100,18659538
2025-07-08,497.2400,498.2000,494.1100,496.6200,11846586
2025-07-07,497.3800,498.7500,495.2250,497.7200,13981605
2025-07-03,493.8100,500.1300,493.4400,498.8400,13984829
2025-07-02,489.9900,493.5000,488.7000,491.0900,16319641
2025-07-01,496.4700,498.0500,490.9800,492.0500,19945375
2025-06-30,497.0400,500.7600,495.3300,497.4100,28368991
2025-06-27,497.5500,499.3000,493.0300,495.9400,34539236
2025-06-26,492.9800,498.0400,492.8100,497.4500,21578853
2025-06-25,492.0400,494.5556,489.3900,492.2700,17495099
2025-06-24,488.9500,491.8490,486.7950,490.1100,22305642
2025-06-23,478.2100,487.7500,472.5100,486.0000,24863952
2025-06-20,482.2300,483.4600,476.8700,477.4000,37576206
2025-06-18,478.0000,481.0000,474.4600,480.2400,17526452
2025-06-17,475.3950,478.7399,474.0800,478.0400,15414128
2025-06-16,475.2100,480.6943,475.0000,479.1400,15626104
2025-06-13,476.4100,479.1800,472.7600,474.9600,16814456
2025-06-12,475.0200,480.4150,473.5200,478.8700,18950582
2025-06-11,470.0200,475.4700,469.6550,472.6200,16399176
2025-06-10,471.1850,472.8000,466.9600,470.9200,15375944
2025-06-09,469.7000,473.4300,468.6200,472.7500,16469932
2025-06-06,470.0850,473.3350,468.7800,470.3800,15285624
2025-06-05,464.9550,469.6500,464.0300,467.6800,20154460
2025-06-04,464.0000,465.6900,463.0201,463.8700,14162688
