timestamp,open,high,low,close,volume
2025-09-24,493.3000,497.1600,493.1100,497.0900,2811544
2025-09-23,493.7650,499.2800,493.5223,494.1000,3933240
2025-09-22,490.5700,494.7100,489.2300,493.7100,3582875
2025-09-19,491.8700,494.5000,488.8800,492.8500,7356280
2025-09-18,489.6400,494.8800,488.0000,490.5000,4058878
2025-09-17,490.9350,495.9900,490.3001,492.3300,5060688
2025-09-16,491.2700,491.9200,487.2000,490.9900,4069971
2025-09-15,493.6000,495.2700,489.5000,491.5400,3629775
2025-09-12,495.7450,497.6256,493.3400,493.7400,2951721
2025-09-11,489.3300,497.2400,489.0300,496.9100,3669007
2025-09-10,490.0000,491.7000,486.2701,490.0800,5561592
2025-09-09,492.4500,496.8500,491.7201,492.7200,3748686
2025-09-08,499.0000,499.6500,493.4600,493.7800,5146322
2025-09-05,506.0000,507.6610,497.7500,499.7700,4222890
2025-09-04,502.9000,507.3800,501.2600,506.9100,2976722
2025-09-03,499.5500,502.1100,496.5900,501.4900,3193209
2025-09-02,504.2400,505.9000,497.6200,501.1400,4977844
2025-08-29,500.8500,506.7200,500.8500,502.9800,4663613
2025-08-28,498.0300,500.1400,496.0700,499.8600,4530429
2025-08-27,491.0800,497.2100,490.6000,495.7200,4385918
2025-08-26,485.0200,492.7900,484.5267,492.2100,8217481
2025-08-25,489.0100,489.0200,481.8300,486.1800,3935117
2025-08-22,491.5000,493.1400,486.5700,489.0000,4205084
2025-08-21,487.2400,489.0490,483.6800,488.5900,3082174
2025-08-20,487.0000,492.2178,485.8290,488.6800,4779763
2025-08-19,479.7700,485.8999,479.7700,485.3100,4726408
2025-08-18,477.9700,479.0000,474.6600,478.5200,3911272
2025-08-15,482.3500,482.4800,476.2900,477.2000,5229761
2025-08-14,478.3450,479.2200,474.4200,479.2200,4187144
2025-08-13,471.7000,479.6000,471.5000,477.3100,4629437
2025-08-12,465.5300,472.4726,465.0600,470.3900,3771514
2025-08-11,466.4600,468.4940,463.5040,464.7300,3712076
2025-08-08,462.9400,465.8300,462.5500,465.4000,3330571
2025-08-07,469.2000,472.7000,461.3700,461.4700,5755747
2025-08-06,465.0000,469.5500,463.0000,468.9100,4557081
2025-08-05,460.6000,467.5762,460.3800,464.1900,6780711
2025-08-04,468.0500,468.8700,455.1850,459.1100,10874265
2025-08-01,473.4700,475.9600,470.6200,472.8400,5287484
2025-07-31,472.6100,477.7000,471.8800,471.8800,6315340
2025-07-30,475.1300,479.4100,473.8800,476.0000,3802960
2025-07-29,482.5700,485.0001,476.2800,476.5600,4193187
2025-07-28,484.3500,486.8963,481.1001,481.7000,3626059
2025-07-25,481.6700,484.9300,479.6601,484.0700,4220504
2025-07-24,482.6700,486.1700,480.6000,480.6000,5044836
2025-07-23,480.2500,484.4500,479.2000,482.6300,4385559
2025-07-22,475.5000,483.1400,475.0000,478.1300,4521531
