timestamp,open,high,low,close,volume
2025-06-05,264.7400,264.7400,260.3100,261.9500,8179258
2025-06-04,265.9200,267.1200,264.1800,264.2200,5915710
2025-06-03,263.7300,266.5800,262.8800,266.2700,6998383
2025-06-02,263.0200,265.0300,261.9000,264.6600,6011165
2025-05-30,263.4500,265.3300,262.7250,264.0000,10977662
2025-05-29,264.8000,265.4099,262.5300,264.3700,5081992
2025-05-28,266.2400,266.7200,262.9000,263.4900,5535408
2025-05-27,262.0400,265.3000,261.9900,265.2900,7506555
2025-05-23,256.8100,261.9900,256.0001,260.7100,6671841
2025-05-22,259.4400,262.3000,258.8687,260.6700,6514113
2025-05-21,264.3500,265.6500,260.7263,261.0400,7464045
2025-05-20,262.5200,266.6600,262.3000,265.6800,8436337
2025-05-19,265.5500,268.3200,261.9300,264.8800,12145045
2025-05-16,267.5000,268.4593,264.7100,267.5600,8932912
2025-05-15,266.9700,269.5200,264.7600,267.4900,9214641
2025-05-14,263.0000,266.6400,262.2900,265.6400,8643060
2025-05-13,261.0300,263.6700,260.3900,263.0100,8588961
2025-05-12,262.9000,263.6000,258.7000,260.0500,9603892
2025-05-09,254.5000,255.5100,252.3400,253.0800,5087639
2025-05-08,251.5700,255.8800,251.5500,253.4700,8320118
2025-05-07,249.8500,252.4500,248.8300,249.3900,8724267
