timestamp,open,high,low,close,volume
2025-09-29,343.9800,345.5499,341.4500,345.1800,6651786
2025-09-26,347.9300,349.9700,341.3000,344.0800,6774710
2025-09-25,348.9000,350.1900,343.6000,345.5600,8104859
2025-09-24,350.2000,354.5000,347.8400,351.8100,9016256
2025-09-23,341.0000,352.7000,339.9611,347.6900,12504059
2025-09-22,334.4600,342.4800,332.6000,341.3000,8903744
2025-09-19,336.5000,340.9590,333.8400,336.6900,13656837
2025-09-18,343.5300,344.9300,334.1200,334.8200,11255561
2025-09-17,337.6900,343.0000,337.6900,341.6100,8467682
2025-09-16,347.5000,349.0358,338.3200,339.7800,12695815
2025-09-15,351.2550,351.7100,342.5300,347.8900,11035852
2025-09-12,355.9000,362.3100,352.4600,352.5100,14016240
2025-09-11,349.0000,360.9800,345.8400,353.6100,18943509
2025-09-10,345.5600,348.5700,341.4000,346.7800,17804298
2025-09-09,332.5000,351.7099,327.1600,347.9200,46408865
2025-09-08,319.7100,321.6500,313.8001,320.2500,18438640
2025-09-05,310.4400,317.9400,308.2000,315.3900,14126705
2025-09-04,306.1000,311.9140,304.1000,310.3800,7725742
2025-09-03,308.1100,309.5900,303.7000,307.8800,8844460
2025-09-02,308.3050,312.8900,307.3000,308.8000,10957136
2025-08-29,302.3000,310.0000,300.9100,309.8700,12065367
2025-08-28,304.2500,304.4700,299.4000,302.2900,11234953
2025-08-27,300.5400,305.9700,300.5000,303.8800,9982781
2025-08-26,304.3100,308.9600,294.2001,300.4300,16303186
2025-08-25,308.4900,308.8700,302.7300,304.8600,8917077
2025-08-22,306.1000,310.6800,304.5800,307.4200,14930045
2025-08-21,302.2900,306.5664,297.8000,303.3500,13358957
2025-08-20,306.3950,307.2000,295.7000,299.8400,16678985
2025-08-19,308.9000,310.5000,299.2100,304.2400,22348565
2025-08-18,313.1750,316.3999,307.4200,308.4900,39600508
2025-08-15,301.7100,310.3000,294.7100,304.0100,68198475
2025-08-14,272.0950,273.8500,267.0000,271.4900,25011098
2025-08-13,264.3900,272.1875,262.8900,271.8100,19480262
2025-08-12,254.0200,262.8800,253.6661,261.5700,12207661
2025-08-11,253.8700,258.4000,252.1400,252.3700,11779538
2025-08-08,244.7900,251.0800,244.3700,250.8900,10185749
2025-08-07,246.4200,248.7457,239.5000,244.6700,11369901
2025-08-06,250.6400,253.1599,245.3100,245.7800,12946447
2025-08-05,241.1600,252.0699,240.0500,251.0000,23795862
2025-08-04,238.2400,242.2500,236.9526,240.9800,17427931
2025-08-01,250.6100,251.4900,234.6000,237.7700,39989180
2025-07-31,261.4000,261.4000,247.7500,249.5600,29606864
2025-07-30,264.8000,266.6300,258.1213,266.0400,22371770
2025-07-29,265.7000,272.9100,260.5500,261.0700,41706034
2025-07-28,283.5000,285.0000,279.6900,282.1200,15779352
2025-07-25,281.0000,286.1400,279.9400,281.0600,16486616
2025-07-24,283.1000,289.2100,278.2200,278.5800,22585190
2025-07-23,287.5000,292.6400,284.9500,292.5100,13111099
2025-07-22,282.6300,287.1100,282.0000,285.1300,14600338
2025-07-21,284.6400,286.5000,281.2000,282.1400,10319211
