timestamp,open,high,low,close,volume
2025-09-29,410.0500,410.9450,403.8500,406.8000,3008379
2025-09-26,408.1600,411.4100,405.8400,410.0900,2316719
2025-09-25,406.6500,410.8560,405.6100,407.4500,2554291
2025-09-24,406.7900,410.6500,405.0100,409.7700,3220993
2025-09-23,412.0000,413.7300,407.4600,410.9100,2597120
2025-09-22,414.1100,414.8800,411.1300,412.0000,2656307
2025-09-19,417.3700,418.5800,415.1000,415.6900,6718416
2025-09-18,417.5500,421.3900,415.8580,417.4800,3677244
2025-09-17,424.4400,426.7500,415.8130,417.0000,4771658
2025-09-16,423.7500,424.5299,420.0900,421.4500,3726700
2025-09-15,422.4700,423.3000,417.7500,422.7100,4884990
2025-09-12,420.2700,423.5100,418.8839,422.6900,5004181
2025-09-11,415.7000,425.2199,414.2500,423.4200,5316379
2025-09-10,415.5200,417.4300,411.7350,413.2300,2897799
2025-09-09,418.1200,418.7200,412.7526,415.3400,3516038
2025-09-08,418.5000,420.5800,415.7500,419.9400,3742646
2025-09-05,416.5850,420.4000,414.0200,418.9500,5855606
2025-09-04,408.5100,413.2200,407.2028,411.6900,3873076
2025-09-03,404.9400,409.0200,403.5700,407.7100,2966340
2025-09-02,403.6800,408.5900,402.7500,406.3100,3328995
2025-08-29,407.7300,408.9000,405.4000,406.7700,2210589
2025-08-28,407.0000,408.9500,404.8100,407.4500,4051838
2025-08-27,408.7900,411.6900,407.2000,408.2400,2487808
2025-08-26,408.0000,409.0400,404.7069,407.5400,3180878
2025-08-25,410.3600,411.0650,407.5504,408.9000,3579487
2025-08-22,400.8700,414.5000,398.3100,412.7900,5284691
2025-08-21,399.9100,404.4300,396.1700,397.7000,2942885
2025-08-20,409.6800,411.1699,401.6700,401.7400,4195307
2025-08-19,401.0150,414.3599,401.0150,407.2000,7629320
2025-08-18,396.5700,398.1400,392.5100,394.7000,4407109
2025-08-15,402.2100,402.7865,395.4250,399.3800,3841399
2025-08-14,401.2000,403.6050,399.3600,400.3200,3600209
2025-08-13,399.4850,407.8200,398.7500,407.1800,5187545
2025-08-12,391.4200,396.3800,389.0000,396.0000,2911782
2025-08-11,389.9800,391.5225,383.2975,387.5300,2605831
2025-08-08,387.0800,389.2900,386.2000,387.8500,2327103
2025-08-07,388.6200,391.4500,383.3550,386.1700,2433149
2025-08-06,386.0800,388.9300,384.5200,386.8000,2812786
2025-08-05,381.8600,386.9350,380.9600,385.4100,2931372
2025-08-04,374.8400,381.8950,373.6900,380.8200,2844503
2025-08-01,367.8200,374.8000,365.7500,373.6600,3008213
2025-07-31,369.1700,372.8100,366.8400,367.5100,3091551
2025-07-30,377.6800,378.5250,369.6300,372.0800,3110713
2025-07-29,377.0000,379.7300,374.7700,377.3400,2931556
2025-07-28,373.7400,381.0800,372.9800,377.2300,4062765
2025-07-25,374.6600,375.9910,373.0500,375.3400,2221069
2025-07-24,375.4800,377.8800,372.2600,373.0900,3087956
2025-07-23,371.6950,377.8800,371.5500,376.3500,3237986
2025-07-22,364.4800,372.2000,363.7200,371.0100,3095403
2025-07-21,360.7200,365.7800,359.8400,364.0400,3504271
2025-07-18,359.9800,360.6000,356.9700,359.4000,3361947
2025-07-17,356.5400,360.3200,354.6600,359.0400,3128898
2025-07-16,359.8550,360.9500,352.4600,357.4000,4260231
2025-07-15,369.9750,370.7500,358.5200,358.6400,3868709
2025-07-14,370.4750,371.2900,366.4500,370.1100,2481246
2025-07-11,370.3600,371.8000,367.1050,370.0700,3069180
2025-07-10,369.0000,377.9448,368.5100,373.3000,3703252
2025-07-09,367.5100,371.0700,364.7906,371.0400,3384213
2025-07-08,366.0200,370.4000,365.1100,367.5000,2531665
2025-07-07,371.0000,372.7900,364.7262,367.6400,3433082
2025-07-03,371.8100,373.1800,368.3300,371.6800,2573629
2025-07-02,373.6450,373.9700,369.3700,371.8500,3011753
2025-07-01,364.3400,379.6900,362.9500,373.1600,5152607
2025-06-30,369.2800,370.9500,364.7200,366.6400,4601082
2025-06-27,363.6100,370.1532,363.0000,368.7400,5503743
2025-06-26,363.2150,365.2300,360.6000,363.5000,3187863
2025-06-25,359.1200,363.6000,358.3400,361.8600,4159595
2025-06-24,356.6700,361.7100,355.7800,360.4200,4089980
2025-06-23,349.9700,357.0700,348.5200,356.9600,3862430
2025-06-20,347.4900,351.2100,346.8159,349.6200,8056469
2025-06-18,350.0800,350.9000,345.8000,347.0300,4454226
2025-06-17,351.9400,354.2900,347.4100,348.7800,4230115
2025-06-16,355.8800,357.1050,351.9000,353.5600,3688615
2025-06-13,360.0000,362.7900,352.8000,354.6600,3364429
2025-06-12,360.8100,365.0718,358.5100,363.1600,2921924
2025-06-11,369.1400,369.1400,359.3100,360.4600,3793526
2025-06-10,365.9400,368.5500,362.5500,367.9100,3014922
2025-06-09,367.3200,367.3500,364.3631,365.2000,2619747
2025-06-06,371.5100,372.6500,365.9650,367.3300,2349978
2025-06-05,370.9900,371.5600,367.5100,369.2800,2324772
2025-06-04,373.0800,375.3700,371.6600,372.4000,2429139
2025-06-03,367.9600,373.5400,367.0000,373.0800,3359541
2025-06-02,365.1500,368.0400,361.8350,367.9600,2507113
2025-05-30,367.0500,369.6400,365.1200,368.2900,4110587
2025-05-29,370.0000,370.3500,364.0600,368.2900,3035069
2025-05-28,368.8200,371.1500,367.4332,368.0600,2986141
2025-05-27,365.8900,370.5500,365.1600,370.4000,3998471
2025-05-23,362.3800,364.7179,361.1500,362.7100,3115209
2025-05-22,368.0000,369.2300,364.5700,366.1300,2957341
2025-05-21,377.9800,378.3250,368.5950,370.8400,3966046
2025-05-20,386.3700,389.7500,374.0501,377.0500,6287395
2025-05-19,374.1900,381.1600,374.1600,379.3800,4428247
2025-05-16,380.2300,381.1700,378.1497,380.7800,3129062
