timestamp,open,high,low,close,volume
2025-09-29,179.8250,181.8650,179.8000,181.6200,8597083
2025-09-26,178.6000,179.9100,177.3200,179.7100,8634403
2025-09-25,177.2000,178.4000,175.9100,177.7300,8474975
2025-09-24,176.1400,176.9500,175.7400,176.6900,6676770
2025-09-23,174.8900,176.9700,174.8300,176.5800,8350743
2025-09-22,176.0900,176.6400,174.1200,174.2100,7193868
2025-09-19,174.6900,177.1600,173.3300,176.1900,25620954
2025-09-18,176.6000,177.0200,173.8700,174.1600,8200854
2025-09-17,176.7100,178.5100,176.5850,177.2000,6715188
2025-09-16,177.5700,177.6150,175.6500,176.4600,7959652
2025-09-15,177.7600,178.9900,176.9300,177.4000,4768547
2025-09-12,177.7050,178.8000,176.7200,178.0600,7220473
2025-09-11,175.7500,178.8450,175.6250,178.5000,5792527
2025-09-10,176.3000,176.6050,174.3300,175.7900,6891590
2025-09-09,178.0000,178.0900,176.4500,176.9600,6005703
2025-09-08,177.3600,179.4450,176.7000,178.1300,8382514
2025-09-05,178.0000,179.5050,176.5600,178.4300,9733803
2025-09-04,178.0000,178.9000,177.5500,178.7600,7854833
2025-09-03,177.6700,178.2900,176.5300,178.0000,6791491
2025-09-02,177.4700,179.2000,176.8900,178.0600,9049003
2025-08-29,175.9650,177.4050,175.4500,177.1700,6942311
2025-08-28,176.3700,176.4900,174.6300,175.4500,6424695
2025-08-27,176.9700,177.6900,176.1600,176.7900,5951099
2025-08-26,176.7450,177.1600,175.7700,176.4900,9145045
2025-08-25,179.5200,180.2600,178.2900,178.4100,6229149
2025-08-22,180.0350,181.1600,177.4702,179.2900,9524308
2025-08-21,178.5500,180.0800,178.1600,178.9300,8859552
2025-08-20,178.5000,180.6100,178.0000,178.8400,9030396
2025-08-19,176.0400,178.1800,175.9760,177.8000,9274182
2025-08-18,176.5000,177.5700,176.1000,176.2500,9284138
2025-08-15,175.5700,177.2650,174.9600,176.6400,9477559
2025-08-14,174.3100,175.7238,172.7200,174.7200,8241942
2025-08-13,173.0000,174.5400,172.6950,174.4200,5878666
2025-08-12,173.9950,174.7550,171.8100,172.7800,7917437
2025-08-11,173.4000,174.6000,173.0500,173.8200,7256778
2025-08-08,171.0200,173.9550,170.3900,173.3300,7686765
2025-08-07,171.1700,171.6200,169.9200,171.5300,9315942
2025-08-06,169.9100,172.1800,169.6800,170.5900,8957240
2025-08-05,170.5400,171.5550,169.6500,170.7400,7934442
2025-08-04,167.0300,171.1900,166.6400,171.0400,12679095
2025-08-01,165.4750,167.6200,164.7900,167.3300,8928229
2025-07-31,165.9300,167.0700,164.2300,164.7400,11036179
2025-07-30,167.6950,168.6100,166.7800,167.2600,6189161
2025-07-29,166.6700,168.7817,166.3700,168.1100,7663408
2025-07-28,167.8600,167.9400,165.0500,166.2200,8014640
2025-07-25,169.7500,169.8800,167.4400,168.3000,6255183
2025-07-24,169.5000,169.9900,168.8800,169.5600,6636918
2025-07-23,168.6000,169.1200,166.5900,169.1000,10617636
2025-07-22,165.0000,168.0550,164.7100,167.9300,9287991
2025-07-21,163.7700,164.9150,162.7800,164.3600,8254003
2025-07-18,163.9300,165.1000,163.3600,163.7000,9793046
2025-07-17,163.1800,164.7000,162.2970,162.9800,11295747
2025-07-16,160.3000,166.1200,159.8000,164.7800,22134769
2025-07-15,156.3600,157.1900,154.8000,155.1700,6873200
2025-07-14,156.8700,157.4700,155.5200,156.8200,10185632
2025-07-11,157.0850,157.1800,155.1800,156.9000,7872172
2025-07-10,156.1000,159.2400,155.8209,157.6900,6733128
2025-07-09,155.7900,156.6900,155.0650,156.2800,6147685
2025-07-08,154.4800,156.7600,154.2100,155.7900,6438221
2025-07-07,156.0200,156.3500,154.8900,155.2700,6270887
2025-07-03,155.4300,156.2800,154.8800,156.0100,3482521
2025-07-02,156.0000,156.3000,155.0700,155.5600,5544030
2025-07-01,153.0000,157.7500,152.8100,155.9200,10896676
2025-06-30,152.1600,152.9700,151.5200,152.7500,9039552
2025-06-27,152.0100,153.3300,151.0100,152.4100,10010787
2025-06-26,152.7000,153.2200,151.5300,152.0100,7156903
2025-06-25,151.3800,153.0700,150.7300,152.2800,7153708
2025-06-24,151.5000,152.7200,150.9800,152.1900,9544217
2025-06-23,149.7400,151.4300,149.7400,151.3200,7397853
2025-06-20,151.2600,151.3950,149.0400,149.7900,22605471
2025-06-18,152.5700,152.6450,150.7100,150.7300,8325237
2025-06-17,154.9650,155.2800,152.1050,152.3800,6407098
2025-06-16,156.4200,156.4950,154.4500,155.2200,7023995
2025-06-13,155.9700,157.6700,155.9700,157.1000,6587849
2025-06-12,156.2400,156.6750,155.1700,156.6600,7075511
2025-06-11,156.3000,156.6000,154.7300,155.2600,6016039
